STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/20/2017,0.01,",,7,2400",0,",,7",0,",,7",89,",,7",67,",,7",77,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/21/2017,0.31,",,7,2400",0,",,7",0,",,7",87,",,7",72,",,7",72,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/22/2017,0.07,",,7,2400",0,",,7",0,",,7",81,",,7",64,",,7",64,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/23/2017,0,",,7,2400",0,",,7",0,",,7",78,",,7",60,",,7",66,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/24/2017,0,",,7,2400",0,",,7",0,",,7",76,",,7",59,",,7",59,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/25/2017,0,",,7,2400",0,",,7",0,",,7",73,",,7",53,",,7",64,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/26/2017,0,"T,,7,2400",0,",,7",0,",,7",78,",,7",59,",,7",68,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/27/2017,0.07,",,7,2400",0,",,7",0,",,7",79,",,7",64,",,7",68,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/28/2017,0.02,",,7,2400",0,",,7",0,",,7",78,",,7",66,",,7",67,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/29/2017,0,"T,,7,2400",0,",,7",0,",,7",76,",,7",63,",,7",64,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/30/2017,0,",,7,2400",0,",,7",0,",,7",81,",,7",61,",,7",69,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,8/31/2017,0,",,7,2400",0,",,7",0,",,7",74,",,7",66,",,7",66,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/1/2017,0,",,7,2400",0,",,7",0,",,7",69,",,7",58,",,7",62,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/2/2017,0.35,",,7,2400",0,",,7",0,",,7",74,",,7",50,",,7",60,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/3/2017,0,",,7,2400",0,",,7",0,",,7",84,",,7",57,",,7",69,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/4/2017,0,"T,,7,2400",0,",,7",0,",,7",84,",,7",65,",,7",65,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/5/2017,0,",,7,2400",0,",,7",,,72,",,7",55,",,7",55,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/6/2017,0,"T,,7,2400",0,",,7",0,",,7",67,",,7",50,",,7",56,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/7/2017,0,"T,,7,2400",0,",,7",0,",,7",70,",,7",53,",,7",61,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/8/2017,0,"T,,7,2400",0,",,7",0,",,7",72,",,7",59,",,7",64,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/9/2017,0,",,7,2400",0,",,7",0,",,7",71,",,7",57,",,7",60,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/10/2017,0,",,7,2400",0,",,7",0,",,7",70,",,7",53,",,7",60,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/11/2017,0,",,7,2400",0,",,7",0,",,7",75,",,7",55,",,7",63,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/12/2017,0,",,7,2400",0,",,7",0,",,7",77,",,7",58,",,7",66,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/13/2017,0.05,",,7,2400",0,",,7",0,",,7",76,",,7",64,",,7",64,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/14/2017,0,",,7,2400",0,",,7",0,",,7",81,",,7",59,",,7",69,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/15/2017,0,",,7,2400",0,",,7",0,",,7",88,",,7",64,",,7",73,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/16/2017,0,",,7,2400",0,",,7",0,",,7",89,",,7",67,",,7",76,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/17/2017,0,",,7,2400",0,",,7",0,",,7",88,",,7",66,",,7",66,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/18/2017,0,",,7,2400",0,",,7",0,",,7",77,",,7",59,",,7",69,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/19/2017,0.19,",,7,2400",0,",,7",0,",,7",78,",,7",66,",,7",67,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/20/2017,0,",,7,2400",0,",,7",0,",,7",92,",,7",66,",,7",79,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/21/2017,0,",,7,2400",0,",,7",0,",,7",95,",,7",74,",,7",83,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/22/2017,0,",,7,2400",0,",,7",0,",,7",95,",,7",75,",,7",81,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/23/2017,0,",,7,2400",0,",,7",0,",,7",95,",,7",75,",,7",79,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/24/2017,0,",,7,2400",0,",,7",0,",,7",92,",,7",73,",,7",77,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/25/2017,0,",,7,2400",0,",,7",0,",,7",92,",,7",71,",,7",77,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/26/2017,0,"T,,7,2400",0,",,7",0,",,7",93,",,7",72,",,7",72,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/27/2017,0,",,7,2400",0,",,7",0,",,7",73,",,7",58,",,7",58,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/28/2017,0,",,7,2400",0,",,7",0,",,7",73,",,7",54,",,7",61,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/29/2017,0,"T,,7,2400",0,",,7",0,",,7",70,",,7",60,",,7",62,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,9/30/2017,0,",,7,2400",0,",,7",0,",,7",66,",,7",57,",,7",57,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/1/2017,0,",,7,2400",0,",,7",0,",,7",72,",,7",52,",,7",62,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/2/2017,0,",,7,2400",0,",,7",0,",,7",83,",,7",62,",,7",72,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/3/2017,0.08,",,7,2400",0,",,7",0,",,7",79,",,7",67,",,7",71,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/4/2017,0.15,",,7,2400",0,",,7",0,",,7",72,",,7",62,",,7",62,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/5/2017,0.04,",,7,2400",0,",,7",0,",,7",76,",,7",56,",,7",62,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/6/2017,0.35,",,7,2400",0,",,7",0,",,7",72,",,7",62,",,7",70,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/7/2017,0.48,",,7,2400",0,",,7",0,",,7",80,",,7",61,",,7",61,",,7,2400",,,1,",,7",,,,,,,,,1,",,7"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/8/2017,0,",,7,2400",0,",,7",0,",,7",80,",,7",56,",,7",60,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/9/2017,0,",,7,2400",0,",,7",0,",,7",82,",,7",55,",,7",64,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/10/2017,0.87,",,7,2400",0,",,7",0,",,7",65,",,7",59,",,7",63,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/11/2017,0.83,",,7,2400",0,",,7",0,",,7",63,",,7",57,",,7",57,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/12/2017,0,",,7,2400",0,",,7",0,",,7",60,",,7",57,",,7",59,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/13/2017,0,",,7,2400",0,",,7",0,",,7",74,",,7",54,",,7",66,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/14/2017,5.11,",,7,2400",0,",,7",0,",,7",68,",,7",62,",,7",67,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/15/2017,0.3,",,7,2400",0,",,7",0,",,7",68,",,7",48,",,7",48,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/16/2017,0,",,7,2400",0,",,7",0,",,7",63,",,7",43,",,7",50,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/17/2017,0,",,7,2400",0,",,7",0,",,7",71,",,7",48,",,7",54,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/18/2017,0,",,7,2400",0,",,7",0,",,7",71,",,7",50,",,7",59,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/19/2017,0,",,7,2400",0,",,7",0,",,7",69,",,7",53,",,7",58,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/20/2017,0,",,7,2400",0,",,7",0,",,7",80,",,7",54,",,7",66,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/21/2017,0,",,7,2400",0,",,7",0,",,7",78,",,7",62,",,7",67,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/22/2017,0.76,",,7,2400",0,",,7",0,",,7",72,",,7",52,",,7",53,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/23/2017,1.16,",,7,2400",0,",,7",0,",,7",54,",,7",50,",,7",50,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/24/2017,0.55,",,7,2400",0,",,7",0,",,7",50,",,7",42,",,7",42,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/25/2017,0,",,7,2400",0,",,7",0,",,7",54,",,7",38,",,7",42,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/26/2017,0,",,7,2400",0,",,7",0,",,7",61,",,7",39,",,7",54,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/27/2017,0,"T,,7,2400",0,",,7",0,",,7",54,",,7",37,",,7",37,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/28/2017,0.01,",,7,2400",0,"T,,7",0,",,7",40,",,7",36,",,7",39,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/29/2017,0,",,7,2400",0,",,7",0,",,7",46,",,7",33,",,7",44,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/30/2017,0,",,7,2400",0,",,7",0,",,7",51,",,7",38,",,7",38,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,10/31/2017,0,"T,,7,2400",0,"T,,7",0,",,7",41,",,7",35,",,7",37,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/1/2017,0.37,",,7,2400",0,",,7",0,",,7",45,",,7",37,",,7",45,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/2/2017,0.1,",,7,2400",0,",,7",0,",,7",52,",,7",45,",,7",48,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/3/2017,0,",,7,2400",0,",,7",0,",,7",50,",,7",40,",,7",47,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/4/2017,0.19,",,7,2400",0,",,7",0,",,7",51,",,7",43,",,7",51,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/5/2017,0.02,",,7,2400",0,",,7",0,",,7",53,",,7",44,",,7",44,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/6/2017,0,",,7,2400",0,",,7",0,",,7",44,",,7",33,",,7",44,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/7/2017,0,",,7,2400",0,",,7",0,",,7",48,",,7",33,",,7",33,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/8/2017,0,",,7,2400",0,",,7",0,",,7",47,",,7",29,",,7",35,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/9/2017,0,",,7,2400",0,",,7",0,",,7",47,",,7",22,",,7",22,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/10/2017,0,"T,,7,2400",0,"T,,7",0,",,7",31,",,7",20,",,7",27,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/11/2017,0,",,7,2400",0,",,7",0,",,7",39,",,7",26,",,7",39,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/12/2017,0.12,",,7,2400",0,",,7",0,",,7",41,",,7",38,",,7",38,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/13/2017,0,",,7,2400",0,",,7",0,",,7",42,",,7",32,",,7",36,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/14/2017,0,",,7,2400",0,",,7",0,",,7",50,",,7",33,",,7",48,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/15/2017,0.4,",,7,2400",0,",,7",0,",,7",52,",,7",34,",,7",35,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/16/2017,0,",,7,2400",0,",,7",0,",,7",39,",,7",32,",,7",38,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/17/2017,0.41,",,7,2400",0,",,7",0,",,7",48,",,7",36,",,7",48,",,7,2400",,,1,",,7",1,",,7",,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/18/2017,0.81,",,7,2400",0,"T,,7",0,",,7",48,",,7",36,",,7",38,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/19/2017,0,",,7,2400",0,",,7",0,",,7",38,",,7",30,",,7",32,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/20/2017,0,",,7,2400",0,",,7",0,",,7",54,",,7",31,",,7",44,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/21/2017,0.06,",,7,2400",0,",,7",0,",,7",45,",,7",28,",,7",28,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/22/2017,0,",,7,2400",0,",,7",0,",,7",35,",,7",23,",,7",32,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/23/2017,0,",,7,2400",0,",,7",0,",,7",48,",,7",32,",,7",35,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/24/2017,0,",,7,2400",0,",,7",0,",,7",62,",,7",34,",,7",53,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/25/2017,0,",,7,2400",0,",,7",0,",,7",55,",,7",36,",,7",36,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/26/2017,0,",,7,2400",0,",,7",0,",,7",49,",,7",28,",,7",41,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/27/2017,0,",,7,2400",0,",,7",0,",,7",57,",,7",36,",,7",54,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/28/2017,0,"T,,7,2400",0,",,7",0,",,7",62,",,7",46,",,7",46,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/29/2017,0,",,7,2400",0,",,7",0,",,7",48,",,7",35,",,7",46,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,11/30/2017,0,",,7,2400",0,",,7",0,",,7",55,",,7",39,",,7",39,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/1/2017,0,",,7,2400",0,",,7",0,",,7",53,",,7",31,",,7",40,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/2/2017,0,",,7,2400",0,",,7",0,",,7",54,",,7",35,",,7",40,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/3/2017,0,",,7,2400",0,",,7",0,",,7",58,",,7",31,",,7",53,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/4/2017,0.01,",,7,2400",0,",,7",0,",,7",65,",,7",46,",,7",46,",,7,2400",,,,,,,,,,,,,1,",,7"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/5/2017,0,",,7,2400",0,",,7",0,",,7",46,",,7",28,",,7",29,",,7,2400",,,,,,,,,,,,,1,",,7"
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/6/2017,0,"T,,7,2400",0,"T,,7",0,",,7",36,",,7",26,",,7",26,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/7/2017,0,"T,,7,2400",0.1,",,7",0,",,7",29,",,7",19,",,7",20,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/8/2017,0,"T,,7,2400",0,"T,,7",0,"T,,7",37,",,7",18,",,7",32,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/9/2017,0.03,",,7,2400",0.6,",,7",0,"T,,7",32,",,7",20,",,7",20,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/10/2017,0,",,7,2400",0,",,7",0,"T,,7",36,",,7",20,",,7",29,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/11/2017,0.05,",,7,2400",0.6,",,7",1,",,7",40,",,7",26,",,7",32,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/12/2017,0,"T,,7,2400",0,"T,,7",1,",,7",32,",,7",18,",,7",22,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/13/2017,0,"T,,7,2400",0,"T,,7",0,"T,,7",38,",,7",22,",,7",29,",,7,2400",,,1,",,7",,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/14/2017,0,"T,,7,2400",0,"T,,7",0,",,7",30,",,7",18,",,7",21,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/15/2017,0,"T,,7,2400",0,"T,,7",0,",,7",38,",,7",21,",,7",38,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/16/2017,0,",,7,2400",0,",,7",0,",,7",48,",,7",34,",,7",35,",,7,2400",,,,,,,,,,,,,,
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",41.7372,-87.7775,189,12/17/2017,0,",,7,2400",0,",,7",0,",,7",47,",,7",32,",,7",44,",,7,2400",,,,,,,,,,,,,,
